Temperature (K),g-r,r-i,g-i
88000,-0.479754929120805,-0.2552907453357749,-0.7350456744565799
88100,-0.47981499619308776,-0.2553235161826972,-0.735138512375785
88200,-0.4798749209499311,-0.25535621000443776,-0.7352311309543689
88300,-0.479934703895311,-0.25538882707184296,-0.735323530967154
88400,-0.4799943455308373,-0.25542136765449097,-0.7354157131853283
88500,-0.48005384635575776,-0.25545383202070227,-0.73550767837646
88600,-0.48011320686698067,-0.25548622043754454,-0.7355994273045252
88700,-0.48017242755907885,-0.2555185331708425,-0.7356909607299214
88800,-0.4802315089243141,-0.25555077048518005,-0.7357822794094941
88900,-0.4802904514526407,-0.25558293264391496,-0.7358733840965557
89000,-0.4803492556317268,-0.25561501990918023,-0.735964275540907
89100,-0.48040792194696413,-0.2556470325418907,-0.7360549544888548
89200,-0.48046645088147644,-0.2556789708017564,-0.7361454216832328
89300,-0.4805248429161453,-0.25571083494728253,-0.7362356778634278
89400,-0.48058309852960956,-0.25574262523578106,-0.7363257237653906
89500,-0.48064121819828687,-0.2557743419233738,-0.7364155601216607
89600,-0.4806992023963832,-0.25580598526500253,-0.7365051876613857
89700,-0.4807570515959072,-0.25583755551443543,-0.7365946071103426
89800,-0.4808147662666813,-0.2558690529242704,-0.7366838191909517
89900,-0.48087234687635405,-0.25590047774594726,-0.7367728246223013
90000,-0.4809297938904149,-0.2559318302297493,-0.7368616241201642
90100,-0.480987107772207,-0.2559631106248128,-0.7369502183970198
90200,-0.4810442889829347,-0.2559943191791336,-0.7370386081620683
90300,-0.48110133798168064,-0.2560254561395712,-0.7371267941212518
90400,-0.48115825522541655,-0.2560565217518578,-0.7372147769772743
90500,-0.4812150411690146,-0.25608751626060444,-0.737302557429619
90600,-0.48127169626526056,-0.2561184399093053,-0.7373901361745658
90700,-0.4813282209648664,-0.2561492929403464,-0.7374775139052128
90800,-0.48138461571647584,-0.2561800755950103,-0.7375646913114862
90900,-0.48144088096668725,-0.25621078811348497,-0.7376516690801722
91000,-0.4814970171600548,-0.2562414307348675,-0.7377384478949223
91100,-0.48155302473910844,-0.2562720036971662,-0.7378250284362746
91200,-0.48160890414435764,-0.25630250723731995,-0.7379114113816776
91300,-0.48166465581430895,-0.25633294159118725,-0.7379975974054962
91400,-0.48172028018547364,-0.25636330699356735,-0.738083587179041
91500,-0.4817757776923832,-0.2563936036781955,-0.7381693813705787
91600,-0.4818311487675948,-0.25642383187775497,-0.7382549806453498
91700,-0.48188639384170795,-0.25645399182387996,-0.7383403856655879
91800,-0.48194151334336865,-0.25648408374716514,-0.7384255970905338
91900,-0.4819965076992925,-0.2565141078771638,-0.7385106155764563
92000,-0.4820513773342605,-0.25654406444240463,-0.7385954417766651
92100,-0.48210612267114117,-0.2565739536703875,-0.7386800763415287
92200,-0.4821607441308964,-0.2566037757875961,-0.7387645199184925
92300,-0.48221524213259315,-0.2566335310194998,-0.738848773152093
92400,-0.4822696170934151,-0.2566632195905587,-0.7389328366839738
92500,-0.4823238694286709,-0.25669284172423534,-0.7390167111529062
92600,-0.4823779995518085,-0.2567223976429909,-0.7391003971947994
92700,-0.4824320078744191,-0.25675188756829836,-0.7391838954427175
92800,-0.48248589480625714,-0.25678131172064456,-0.7392672065269017
92900,-0.48253966075523635,-0.2568106703195383,-0.7393503310747747
93000,-0.4825933061274599,-0.25683996358351013,-0.73943326971097
93100,-0.4826468313272083,-0.2568691917301269,-0.7395160230573352
93200,-0.4827002367569677,-0.25689835497598645,-0.7395985917329542
93300,-0.4827535228174291,-0.25692745353673185,-0.739680976354161
93400,-0.48280668990750275,-0.2569564876270505,-0.7397631775345532
93500,-0.4828597384243265,-0.25698545746068513,-0.7398451958850116
93600,-0.48291266876327743,-0.25701436325043314,-0.7399270320137106
93700,-0.48296548131797845,-0.2570432052081548,-0.7400086865261333
93800,-0.4830181764803112,-0.2570719835447792,-0.7400901600250904
93900,-0.4830707546404245,-0.25710069847030814,-0.7401714531107326
94000,-0.48312321618674137,-0.25712935019382055,-0.7402525663805619
94100,-0.4831755615059752,-0.25715793892347927,-0.7403335004294544
94200,-0.4832277909831286,-0.2571864648665345,-0.7404142558496631
94300,-0.48327990500151463,-0.2572149282293297,-0.7404948332308443
94400,-0.4833319039427577,-0.25724332921730575,-0.7405752331600635
94500,-0.4833837881868064,-0.25727166803500756,-0.740655456221814
94600,-0.48343555811194117,-0.25729994488608643,-0.7407355029980276
94700,-0.48348721409478523,-0.2573281599733064,-0.7408153740680916
94800,-0.48353875651031153,-0.2573563134985499,-0.7408950700088615
94900,-0.48359018573185164,-0.25738440566282206,-0.7409745913946737
95000,-0.4836415021311091,-0.25741243666625113,-0.7410539387973603
95100,-0.4836927060781626,-0.25744040670810175,-0.7411331127862644
95200,-0.4837437979414747,-0.25746831598677433,-0.741212113928249
95300,-0.4837947780879097,-0.25749616469980596,-0.7412909427877157
95400,-0.48384564688273013,-0.2575239530438842,-0.7413695999266143
95500,-0.48389640468961304,-0.2575516812148453,-0.7414480859044583
95600,-0.4839470518706568,-0.25757934940768035,-0.7415264012783371
95700,-0.4839975887863872,-0.257606957816539,-0.7416045466029262
95800,-0.4840480157957736,-0.2576345066347363,-0.7416825224305099
95900,-0.48409833325622387,-0.25766199605475437,-0.7417603293109782
96000,-0.484148541523608,-0.2576894262682514,-0.7418379677918594
96100,-0.4841986409522554,-0.25771679746605747,-0.7419154384183129
96200,-0.4842486318949688,-0.25774410983818896,-0.7419927417331578
96300,-0.484298514703029,-0.257771363573847,-0.742069878276876
96400,-0.4843482897262059,-0.25779855886142267,-0.7421468485876286
96500,-0.4843979573127659,-0.25782569588850146,-0.7422236532012674
96600,-0.4844475178094778,-0.2578527748418695,-0.7423002926513473
96700,-0.4844969715616232,-0.25787979590751586,-0.742376767469139
96800,-0.48454631891300526,-0.25790675927063544,-0.7424530781836407
96900,-0.4845955602059524,-0.25793366511563764,-0.74252922532159
97000,-0.4846446957813306,-0.25796051362614536,-0.742605209407476
97100,-0.4846937259785511,-0.25798730498500255,-0.7426810309635536
97200,-0.4847426511355719,-0.25801403937427914,-0.742756690509851
97300,-0.4847914715889141,-0.25804071697527053,-0.7428321885641846
97400,-0.48484018767366255,-0.2580673379685061,-0.7429075256421687
97500,-0.4848887997234792,-0.2580939025337523,-0.7429827022572315
97600,-0.48493730807060764,-0.2581204108500139,-0.7430577189206216
97700,-0.4849857130458788,-0.2581468630955417,-0.7431325761414205
97800,-0.48503401497872245,-0.25817325944783676,-0.7432072744265592
97900,-0.48508221419717223,-0.2581996000836497,-0.743281814280822
98000,-0.48513031102787174,-0.25822588517898826,-0.74335619620686
98100,-0.4851783057960848,-0.2582521149091215,-0.7434304207052063
98200,-0.4852261988257034,-0.2582782894485822,-0.7435044882742856
98300,-0.4852739904392509,-0.2583044089711688,-0.7435783994104197
98400,-0.48532168095789086,-0.25833047364995654,-0.7436521546078474
98500,-0.4853692707014359,-0.25835648365729114,-0.743725754358727
98600,-0.4854167599883543,-0.25838243916480286,-0.7437991991531572
98700,-0.48546414913577385,-0.25840834034339855,-0.7438724894791724
98800,-0.4855114384594934,-0.2584341873632794,-0.7439456258227728
98900,-0.48555862827398677,-0.2584599803939316,-0.7440186086679184
99000,-0.4856057188924128,-0.2584857196041379,-0.7440914384965507
99100,-0.4856527106266153,-0.25851140516197946,-0.7441641157885948
99200,-0.4856996037871393,-0.2585370372348397,-0.744236641021979
99300,-0.485746398683232,-0.2585626159894021,-0.7443090146726341
99400,-0.48579309562284845,-0.2585881415916682,-0.7443812372145167
99500,-0.48583969491266465,-0.2586136142069422,-0.7444533091196068
99600,-0.4858861968580763,-0.25863903399985144,-0.7445252308579278
99700,-0.4859326017632126,-0.25866440113433864,-0.7445970028975513
99800,-0.4859789099309344,-0.25868971577367184,-0.7446686257046062
99900,-0.4860251216628524,-0.25871497808044497,-0.7447400997432974
100000,-0.48607123725932055,-0.2587401882165805,-0.7448114254759011
